Date,Open,High,Low,Close,Adj Close,Volume
1975-01-14,72.309998,72.930000,69.800003,71.080002,71.080002,78010000
1975-01-21,71.080002,76.029999,69.860001,75.370003,75.370003,100870000
1975-01-28,75.370003,78.690002,75.230003,77.820000,77.820000,138950000
1975-02-04,77.820000,80.720001,76.000000,78.360001,78.360001,118070000
1975-02-11,78.360001,82.529999,77.379997,81.500000,81.500000,94710000
1975-02-18,81.500000,83.559998,79.830002,81.440002,81.440002,111770000
1975-02-25,81.089996,83.459999,78.910004,83.029999,83.029999,97790000
1975-03-04,83.029999,85.470001,81.940002,84.949997,84.949997,131860000
1975-03-11,84.949997,86.519997,82.519997,86.010002,86.010002,123080000
1975-03-18,86.010002,87.080002,80.599998,81.419998,81.419998,102920000
1975-03-25,81.419998,84.879997,80.080002,83.360001,83.360001,71650000
1975-04-01,83.360001,83.589996,79.660004,80.349998,80.349998,72030000
1975-04-08,80.349998,86.120003,80.129997,85.599998,85.599998,104390000
1975-04-15,85.599998,88.790001,84.930000,87.230003,87.230003,135810000
1975-04-22,87.230003,88.639999,85.000000,86.230003,86.230003,103320000
1975-04-29,86.230003,90.820000,85.000000,90.080002,90.080002,104040000
1975-05-06,90.080002,91.669998,87.599998,90.610001,90.610001,121490000
1975-05-13,90.610001,93.510002,88.980003,90.529999,90.529999,116190000
1975-05-20,90.529999,91.449997,88.349998,90.580002,90.580002,71430000
1975-05-27,90.580002,93.410004,88.830002,92.580002,92.580002,108380000
1975-06-03,92.580002,93.760002,90.910004,91.209999,91.209999,115970000
1975-06-10,91.209999,91.849998,89.300003,91.459999,91.459999,88290000
1975-06-17,91.459999,93.980003,89.599998,93.620003,93.620003,103460000
1975-06-24,93.620003,95.849998,93.309998,95.190002,95.190002,111040000
1975-07-01,95.190002,95.730003,93.160004,93.540001,93.540001,73770000
1975-07-08,93.540001,96.190002,92.510002,95.190002,95.190002,118330000
1975-07-15,95.190002,96.580002,92.029999,92.440002,92.440002,108570000
1975-07-22,92.440002,92.489998,88.019997,88.690002,88.690002,91320000
1975-07-29,88.690002,90.070000,86.680000,87.150002,87.150002,75630000
1975-08-05,87.150002,87.809998,85.339996,86.550003,86.550003,68150000
1975-08-12,86.550003,88.169998,85.019997,86.199997,86.199997,60390000
1975-08-19,86.199997,86.470001,82.209999,85.059998,85.059998,74530000
1975-08-26,85.059998,87.730003,83.349998,86.879997,86.879997,52460000
1975-09-02,86.879997,87.419998,84.620003,85.889999,85.889999,59710000
1975-09-09,85.889999,86.730003,82.290001,82.879997,82.879997,62570000
1975-09-16,82.879997,86.699997,81.570000,85.070000,85.070000,75420000
1975-09-23,85.070000,86.860001,83.800003,85.029999,85.029999,64900000
1975-09-30,85.010002,87.639999,82.570000,86.879997,86.879997,72710000
1975-10-07,86.879997,89.669998,85.559998,89.459999,89.459999,76000000
1975-10-14,89.459999,90.800003,88.080002,89.820000,89.820000,82210000
1975-10-21,89.820000,91.750000,88.849998,89.730003,89.730003,85980000
1975-10-28,89.730003,91.010002,87.779999,88.089996,88.089996,72560000
1975-11-04,88.089996,90.180000,87.629997,89.339996,89.339996,78400000
1975-11-11,89.339996,92.330002,89.040001,91.459999,91.459999,97790000
1975-11-18,91.459999,92.300003,88.650002,89.699997,89.699997,82080000
1975-11-25,89.699997,91.900002,89.660004,90.669998,90.669998,65190000
1975-12-02,90.669998,90.809998,86.150002,87.070000,87.070000,83830000
1975-12-09,87.070000,88.790001,86.160004,88.089996,88.089996,74080000
1975-12-16,88.089996,90.089996,87.739998,88.139999,88.139999,86010000
1975-12-23,88.139999,91.089996,87.639999,90.129997,90.129997,55990000
1975-12-30,90.129997,92.839996,89.169998,92.580002,92.580002,65270000
1976-01-06,92.580002,96.760002,92.370003,96.330002,96.330002,150420000
1976-01-13,96.330002,98.839996,94.910004,98.320000,98.320000,158710000
1976-01-20,98.320000,100.750000,97.070000,99.680000,99.680000,166690000
1976-01-27,99.680000,101.989998,97.660004,100.870003,100.870003,151750000
1976-02-03,100.870003,102.570000,98.639999,99.620003,99.620003,158830000
1976-02-10,99.620003,101.800003,99.010002,99.669998,99.669998,112440000
1976-02-17,99.669998,103.070000,98.500000,101.610001,101.610001,170540000
1976-02-24,101.610001,102.919998,98.599998,100.019997,100.019997,152390000
1976-03-02,100.019997,101.260002,98.230003,100.190002,100.190002,123540000
1976-03-09,100.190002,102.459999,99.239998,99.800003,99.800003,129560000
1976-03-16,99.800003,102.010002,99.379997,100.709999,100.709999,106800000
1976-03-23,100.709999,104.389999,100.320000,102.410004,102.410004,112180000
1976-03-30,102.410004,104.129997,101.230003,103.510002,103.510002,92720000
1976-04-06,103.510002,104.629997,99.570000,100.199997,100.199997,100300000
1976-04-13,100.199997,101.830002,99.639999,101.440002,101.440002,66030000
1976-04-20,101.440002,104.040001,101.360001,102.430000,102.430000,102840000
1976-04-27,102.430000,103.180000,100.139999,100.919998,100.919998,81000000
1976-05-04,100.919998,103.510002,100.290001,103.099998,103.099998,88980000
1976-05-11,103.099998,103.989998,100.410004,101.089996,101.089996,90350000
1976-05-18,101.089996,102.529999,99.110001,99.440002,99.440002,93710000
1976-05-25,99.440002,100.639999,98.260002,100.180000,100.180000,67690000
1976-06-01,100.180000,101.099998,97.970001,98.629997,98.629997,79370000
1976-06-08,98.629997,102.510002,98.230003,101.949997,101.949997,88040000
1976-06-15,101.949997,104.800003,100.839996,104.279999,104.279999,112520000
1976-06-22,104.279999,104.820000,102.400002,103.430000,103.430000,93850000
1976-06-29,103.430000,105.070000,102.949997,104.110001,104.110001,81310000
1976-07-06,104.110001,106.300003,102.800003,105.900002,105.900002,103560000
1976-07-13,105.900002,106.779999,103.839996,104.290001,104.290001,110440000
1976-07-20,104.290001,104.709999,103.050003,104.070000,104.070000,82160000
1976-07-27,104.070000,104.510002,102.309998,103.190002,103.190002,73610000
1976-08-03,103.190002,105.180000,102.790001,103.489998,103.489998,80310000
1976-08-10,103.489998,105.239998,103.209999,104.430000,104.430000,81100000
1976-08-17,104.430000,105.410004,101.040001,101.959999,101.959999,83250000
1976-08-24,101.959999,102.650002,100.430000,102.070000,102.070000,72670000
1976-08-31,102.070000,104.839996,101.940002,104.300003,104.300003,66320000
1976-09-07,104.300003,105.730003,103.790001,104.290001,104.290001,85630000
1976-09-14,104.290001,107.199997,103.279999,106.320000,106.320000,102740000
1976-09-21,106.320000,108.720001,106.029999,107.269997,107.269997,122310000
1976-09-28,107.269997,107.540001,103.419998,104.029999,104.029999,86480000
1976-10-05,104.029999,104.250000,100.980003,101.639999,101.639999,91260000
1976-10-12,101.639999,102.440002,100.019997,101.470001,101.470001,90430000
1976-10-19,101.470001,102.320000,99.209999,100.070000,100.070000,81220000
1976-10-26,100.070000,103.779999,99.910004,103.099998,103.099998,83620000
1976-11-02,102.489998,103.160004,99.099998,99.599998,99.599998,78350000
1976-11-09,99.599998,100.209999,98.180000,99.900002,99.900002,83590000
1976-11-16,99.900002,103.150002,99.440002,102.589996,102.589996,110400000
1976-11-23,102.589996,103.510002,101.410004,102.440002,102.440002,73260000
1976-11-30,102.440002,104.150002,101.459999,103.559998,103.559998,109760000
1976-12-07,103.559998,105.360001,102.940002,104.629997,104.629997,133290000
1976-12-14,104.629997,105.889999,103.209999,103.650002,103.650002,121910000
1976-12-21,103.650002,106.309998,102.989998,106.059998,106.059998,96050000
1976-12-28,106.059998,107.970001,105.830002,107.000000,107.000000,111850000
1977-01-04,107.000000,107.309998,104.300003,105.199997,105.199997,114250000
1977-01-11,105.199997,105.599998,102.750000,103.730003,103.730003,117090000
1977-01-18,103.730003,104.449997,102.349998,103.250000,103.250000,124840000
1977-01-25,103.250000,104.080002,100.910004,102.029999,102.029999,124160000
1977-02-01,102.029999,103.320000,101.250000,101.889999,101.889999,117020000
1977-02-08,101.889999,102.650002,99.510002,100.739998,100.739998,109760000
1977-02-15,100.739998,102.220001,99.949997,100.489998,100.489998,82130000
1977-02-22,100.489998,101.220001,98.820000,99.820000,99.820000,89530000
1977-03-01,99.820000,101.769997,99.650002,101.250000,101.250000,91410000
1977-03-08,101.250000,101.849998,99.489998,101.419998,101.419998,95340000
1977-03-15,101.419998,102.699997,100.919998,101.309998,101.309998,104660000
1977-03-22,101.309998,101.580002,98.349998,99.000000,99.000000,90930000
1977-03-29,99.000000,100.120003,97.800003,98.230003,98.230003,85650000
1977-04-05,98.230003,99.370003,97.430000,98.879997,98.879997,69840000
1977-04-12,98.970001,102.070000,98.970001,100.540001,100.540001,114110000
1977-04-19,100.540001,101.199997,96.540001,97.150002,97.150002,108480000
1977-04-26,97.150002,99.260002,96.529999,98.930000,98.930000,95300000
1977-05-03,98.930000,100.790001,98.660004,99.180000,99.180000,103330000
1977-05-10,99.180000,100.089996,97.910004,99.470001,99.470001,103000000
1977-05-17,99.470001,100.930000,97.879997,98.150002,98.150002,108610000
1977-05-24,98.150002,98.250000,95.919998,96.269997,96.269997,75110000
1977-05-31,96.269997,98.260002,95.519997,97.230003,97.230003,94000000
1977-06-07,97.230003,99.209999,96.599998,98.739998,98.739998,104130000
1977-06-14,98.760002,100.760002,98.760002,100.419998,100.419998,117250000
1977-06-21,100.419998,101.650002,99.879997,100.980003,100.980003,126490000
1977-06-28,100.980003,101.360001,99.300003,100.099998,100.099998,79240000
1977-07-05,100.099998,100.720001,98.900002,99.550003,99.550003,103430000
1977-07-12,99.550003,101.400002,98.809998,100.949997,100.949997,104640000
1977-07-19,100.949997,102.570000,100.459999,100.849998,100.849998,131730000
1977-07-26,100.849998,100.919998,97.709999,99.120003,99.120003,112440000
1977-08-02,99.120003,99.440002,97.529999,97.989998,97.989998,94300000
1977-08-09,97.989998,99.449997,97.139999,98.180000,98.180000,92540000
1977-08-16,98.180000,98.690002,96.779999,97.790001,97.790001,99970000
1977-08-23,97.790001,98.519997,95.040001,96.919998,96.919998,91620000
1977-08-30,96.919998,97.760002,95.589996,97.449997,97.449997,71740000
1977-09-06,97.449997,98.430000,95.370003,96.029999,96.029999,89290000
1977-09-13,96.029999,97.309998,95.459999,95.849998,95.849998,85690000
1977-09-20,95.849998,96.519997,94.440002,95.379997,95.379997,94880000
1977-09-27,95.379997,97.110001,94.730003,96.739998,96.739998,98830000
1977-10-04,96.739998,97.269997,95.199997,95.750000,95.750000,84470000
1977-10-11,95.750000,95.970001,92.870003,93.470001,93.470001,101930000
1977-10-18,93.470001,94.190002,91.360001,91.629997,91.629997,102120000
1977-10-25,91.629997,93.150002,90.199997,92.339996,92.339996,105490000
1977-11-01,92.190002,92.699997,90.010002,92.290001,92.290001,98990000
1977-11-08,92.290001,96.489998,91.820000,95.320000,95.320000,131000000
1977-11-15,95.320000,96.470001,94.589996,95.250000,95.250000,121840000
1977-11-22,95.250000,97.110001,95.050003,96.040001,96.040001,97230000
1977-11-29,96.040001,96.089996,93.779999,94.269997,94.269997,110160000
1977-12-06,94.089996,94.290001,92.150002,93.629997,93.629997,102610000
1977-12-13,93.629997,94.419998,92.419998,92.690002,92.690002,104330000
1977-12-20,92.690002,94.989998,91.760002,94.690002,94.690002,95940000
1977-12-27,94.690002,95.669998,93.989998,95.099998,95.099998,83550000
1978-01-03,95.099998,95.150002,89.970001,90.639999,90.639999,119520000
1978-01-10,90.639999,91.290001,88.879997,89.430000,89.430000,107560000
1978-01-17,89.430000,91.040001,88.809998,89.239998,89.239998,89210000
1978-01-24,89.239998,89.940002,88.019997,89.339996,89.339996,91980000
1978-01-31,89.339996,90.910004,88.610001,89.500000,89.500000,96190000
1978-02-07,89.500000,91.320000,89.379997,89.860001,89.860001,90260000
1978-02-14,89.860001,89.889999,87.550003,87.959999,87.959999,80710000
1978-02-21,87.959999,88.970001,86.830002,87.720001,87.720001,101560000
1978-02-28,87.720001,87.980003,86.449997,86.900002,86.900002,98390000
1978-03-07,86.900002,89.769997,86.550003,88.949997,88.949997,114910000
1978-03-14,88.949997,91.349998,88.209999,90.820000,90.820000,129870000
1978-03-21,90.820000,91.059998,88.510002,88.870003,88.870003,86520000
1978-03-28,88.870003,90.169998,88.070000,88.459999,88.459999,107870000
1978-04-04,88.459999,90.879997,88.160004,90.489998,90.489998,125650000
1978-04-11,90.489998,95.889999,89.650002,94.449997,94.449997,197880000
1978-04-18,94.449997,96.000000,92.750000,95.769997,95.769997,183290000
1978-04-25,96.050003,98.300003,95.239998,97.669998,97.669998,205570000
1978-05-02,97.669998,98.110001,94.570000,96.190002,96.190002,193840000
1978-05-09,96.190002,99.110001,95.330002,98.760002,98.760002,181310000
1978-05-16,98.760002,100.320000,97.419998,99.089996,99.089996,198970000
1978-05-23,99.089996,99.169998,96.010002,96.580002,96.580002,114500000
1978-05-30,96.580002,100.269997,95.949997,99.949997,99.949997,150300000
1978-06-06,99.949997,101.839996,99.160004,99.550003,99.550003,181320000
1978-06-13,99.550003,100.680000,96.529999,97.489998,97.489998,150520000
1978-06-20,97.489998,97.779999,94.309998,94.599998,94.599998,141960000
1978-06-27,94.599998,96.260002,93.989998,95.089996,95.089996,103860000
1978-07-04,95.089996,95.669998,93.589996,95.269997,95.269997,94670000
1978-07-11,95.269997,98.839996,94.919998,97.779999,97.779999,135280000
1978-07-18,97.779999,99.180000,96.519997,97.720001,97.720001,136400000
1978-07-25,97.720001,101.180000,97.199997,100.680000,100.680000,163580000
1978-08-01,100.680000,105.410004,99.949997,103.550003,103.550003,219910000
1978-08-08,103.550003,105.720001,102.599998,103.970001,103.970001,188720000
1978-08-15,103.970001,106.269997,102.860001,103.889999,103.889999,175240000
1978-08-22,103.889999,105.860001,103.139999,103.959999,103.959999,175700000
1978-08-29,103.959999,104.339996,102.629997,103.680000,103.680000,140450000
1978-09-05,103.680000,108.050003,103.309998,106.980003,106.980003,196920000
1978-09-12,106.980003,107.849998,102.750000,103.209999,103.209999,188290000
1978-09-19,103.209999,103.820000,100.660004,101.860001,101.860001,149310000
1978-09-26,101.860001,103.440002,100.940002,102.959999,102.959999,121400000
1978-10-03,102.959999,104.889999,101.760002,104.589996,104.589996,122550000
1978-10-10,104.589996,106.230003,102.430000,102.610001,102.610001,123900000
1978-10-17,102.349998,102.349998,96.629997,98.180000,98.180000,182380000
1978-10-24,98.180000,98.949997,91.650002,95.059998,95.059998,192090000
1978-10-31,95.059998,97.410004,92.720001,95.190002,95.190002,180640000
1978-11-07,94.750000,95.500000,92.889999,93.129997,93.129997,109910000
1978-11-14,93.129997,95.860001,91.769997,95.250000,95.250000,127840000
1978-11-21,95.250000,96.519997,94.489998,95.989998,95.989998,75140000
1978-11-28,95.989998,96.959999,93.290001,96.150002,96.150002,112650000
1978-12-05,96.150002,98.580002,95.879997,97.110001,97.110001,116080000
1978-12-12,97.110001,97.580002,92.639999,93.440002,93.440002,122050000
1978-12-19,93.440002,96.620003,93.050003,96.309998,96.309998,104940000
1978-12-26,96.309998,97.889999,95.480003,96.110001,96.110001,100520000
1979-01-02,96.110001,99.790001,95.220001,98.800003,98.800003,131140000
1979-01-09,98.800003,101.129997,97.949997,100.690002,100.690002,141550000
1979-01-16,100.690002,100.879997,98.330002,99.900002,99.900002,134100000
1979-01-23,99.900002,102.589996,99.349998,101.550003,101.550003,151700000
1979-01-30,101.550003,102.070000,97.570000,98.089996,98.089996,137010000
1979-02-06,98.089996,98.739998,96.510002,98.199997,98.199997,120310000
1979-02-13,98.250000,99.639999,97.959999,98.669998,98.669998,99350000
1979-02-20,98.669998,100.070000,97.199997,97.669998,97.669998,119720000
1979-02-27,97.650002,98.639999,95.379997,98.059998,98.059998,129210000
1979-03-06,98.059998,100.580002,97.360001,99.669998,99.669998,144570000
1979-03-13,99.669998,101.940002,99.110001,101.059998,101.059998,151560000
1979-03-20,101.059998,102.410004,99.870003,101.040001,101.040001,149680000
1979-03-27,101.040001,103.309998,100.139999,100.900002,100.900002,160330000
1979-04-03,100.900002,103.949997,100.809998,102.870003,102.870003,171930000
1979-04-10,102.870003,103.830002,100.669998,101.120003,101.120003,119630000
1979-04-17,101.120003,102.400002,100.459999,101.570000,101.570000,144360000
1979-04-24,101.570000,103.070000,100.910004,101.760002,101.760002,155740000
1979-05-01,101.760002,102.570000,98.779999,99.019997,99.019997,153530000
1979-05-08,99.019997,100.010002,97.709999,98.059998,98.059998,132080000
1979-05-15,98.059998,100.750000,97.489998,100.139999,100.139999,137230000
1979-05-22,100.139999,101.309998,99.139999,100.220001,100.220001,114310000
1979-05-29,100.220001,100.760002,98.290001,99.320000,99.320000,135190000
1979-06-05,99.320000,102.540001,99.169998,101.910004,101.910004,178000000
1979-06-12,101.910004,103.639999,101.040001,101.559998,101.559998,195750000
1979-06-19,101.559998,103.160004,100.910004,102.089996,102.089996,168800000
1979-06-26,102.089996,103.669998,101.220001,101.989998,101.989998,176620000
1979-07-03,101.989998,105.070000,101.309998,104.470001,104.470001,142990000
1979-07-10,104.470001,105.169998,101.489998,102.739998,102.739998,167860000
1979-07-17,102.739998,103.059998,100.349998,101.589996,101.589996,150220000
1979-07-24,101.589996,103.629997,101.139999,103.150002,103.150002,153250000
1979-07-31,103.150002,105.019997,102.889999,104.300003,104.300003,164000000
1979-08-07,104.300003,107.900002,104.120003,107.419998,107.419998,203730000
1979-08-14,107.419998,109.320000,106.599998,108.830002,108.830002,197970000
1979-08-21,108.830002,109.839996,107.650002,109.139999,109.139999,177800000
1979-08-28,109.139999,109.800003,108.360001,109.320000,109.320000,115910000
1979-09-04,109.320000,109.410004,105.379997,108.169998,108.169998,172670000
1979-09-11,108.169998,110.059998,106.720001,108.839996,108.839996,196710000
1979-09-18,108.839996,111.580002,107.320000,109.610001,109.610001,205390000
1979-09-25,109.610001,111.250000,107.699997,108.559998,108.559998,164150000
1979-10-02,108.559998,112.160004,108.029999,109.879997,109.879997,194440000
1979-10-09,109.430000,109.430000,102.309998,103.360001,103.360001,255950000
1979-10-16,103.360001,104.620003,99.059998,100.709999,100.709999,180680000
1979-10-23,100.709999,101.559998,99.559998,100.709999,100.709999,145210000
1979-10-30,100.709999,103.209999,100.410004,101.820000,101.820000,126690000
1979-11-06,101.820000,103.720001,99.419998,103.510002,103.510002,135760000
1979-11-13,103.510002,105.080002,101.910004,104.230003,104.230003,155740000
1979-11-20,104.230003,107.440002,102.040001,106.800003,106.800003,143270000
1979-11-27,106.800003,107.889999,105.070000,105.830002,105.830002,177890000
1979-12-04,105.830002,109.239998,105.660004,107.669998,107.669998,184960000
1979-12-11,107.669998,110.330002,106.680000,109.330002,109.330002,193110000
1979-12-18,109.330002,109.830002,106.800003,107.660004,107.660004,180780000
1979-12-25,107.660004,108.610001,107.059998,107.940002,107.940002,122330000
1980-01-01,107.940002,108.430000,103.260002,106.809998,106.809998,174720000
1980-01-08,106.809998,111.440002,106.290001,110.379997,110.379997,280450000
1980-01-15,110.379997,112.900002,109.449997,112.099998,112.099998,269380000
1980-01-22,112.099998,115.650002,110.919998,114.849998,114.849998,261140000
1980-01-29,114.849998,117.169998,113.029999,114.370003,114.370003,262230000
1980-02-05,114.370003,119.050003,112.150002,117.120003,117.120003,268040000
1980-02-12,117.120003,120.220001,114.120003,115.410004,115.410004,210540000
1980-02-19,115.410004,117.900002,112.620003,113.330002,113.330002,222700000
1980-02-26,113.330002,115.120003,111.330002,112.500000,112.500000,204260000
1980-03-04,112.500000,113.940002,104.919998,106.510002,106.510002,237860000
1980-03-11,106.510002,108.540001,101.820000,102.260002,102.260002,184610000
1980-03-18,102.260002,105.720001,98.879997,99.279999,99.279999,187890000
1980-03-25,99.279999,102.650002,94.230003,102.089996,102.089996,227400000
1980-04-01,102.089996,103.870003,99.730003,100.190002,100.190002,124540000
1980-04-08,100.190002,105.150002,99.230003,102.839996,102.839996,151680000
1980-04-15,102.839996,104.419998,98.949997,99.800003,99.800003,153610000
1980-04-22,100.809998,106.790001,100.809998,105.639999,105.639999,185520000
1980-04-29,105.639999,106.860001,104.500000,106.379997,106.379997,153400000
1980-05-06,106.379997,108.120003,103.500000,104.779999,104.779999,180540000
1980-05-13,104.779999,108.430000,104.440002,107.669998,107.669998,180100000
1980-05-20,107.669998,111.370003,106.540001,110.620003,110.620003,153460000
1980-05-27,110.620003,112.720001,108.870003,110.760002,110.760002,188920000
1980-06-03,110.760002,114.510002,109.769997,113.709999,113.709999,200450000
1980-06-10,113.709999,117.010002,113.169998,116.089996,116.089996,211200000
1980-06-17,116.089996,117.160004,113.120003,114.510002,114.510002,192940000
1980-06-24,114.510002,117.980003,113.550003,114.239998,114.239998,192360000
1980-07-01,114.239998,118.849998,113.540001,118.290001,118.290001,167060000
1980-07-08,118.290001,120.370003,116.290001,120.010002,120.010002,225380000
1980-07-15,120.010002,123.190002,118.540001,122.510002,122.510002,259700000
1980-07-22,122.510002,123.900002,119.779999,121.430000,121.430000,212120000
1980-07-29,121.430000,123.930000,119.400002,120.980003,120.980003,245500000
1980-08-05,120.980003,125.309998,119.940002,124.779999,124.779999,255930000
1980-08-12,124.779999,126.610001,122.489998,123.389999,123.389999,233770000
1980-08-19,123.389999,127.779999,121.910004,125.160004,125.160004,228870000
1980-08-26,125.160004,126.290001,121.059998,122.379997,122.379997,159100000
1980-09-02,122.379997,127.699997,121.790001,123.309998,123.309998,226730000
1980-09-09,123.309998,126.750000,121.940002,125.669998,125.669998,232470000
1980-09-16,125.669998,130.990005,125.150002,130.399994,130.399994,291590000
1980-09-23,130.399994,132.169998,122.870003,123.540001,123.540001,266630000
1980-09-30,123.540001,132.380005,123.540001,131.729996,131.729996,232810000
1980-10-07,131.729996,132.880005,129.369995,132.029999,132.029999,216270000
1980-10-14,132.029999,135.880005,130.039993,132.610001,132.610001,247370000
1980-10-21,132.610001,134.009995,127.339996,127.879997,127.879997,218960000
1980-10-28,127.879997,129.910004,125.290001,129.039993,129.039993,192490000
1980-11-04,130.770004,135.649994,127.739998,129.479996,129.479996,208760000
1980-11-11,129.479996,138.960007,129.479996,137.750000,137.750000,291250000
1980-11-18,137.910004,141.759995,136.360001,138.309998,138.309998,306860000
1980-11-25,138.309998,141.960007,136.750000,137.210007,137.210007,193600000
1980-12-02,137.210007,138.399994,129.710007,130.610001,130.610001,252320000
1980-12-09,130.610001,131.990005,125.320000,129.449997,129.449997,242530000
1980-12-16,129.449997,136.679993,128.330002,135.779999,135.779999,264720000
1980-12-23,135.779999,137.509995,134.009995,135.029999,135.029999,136940000
1980-12-30,135.029999,139.240005,134.039993,137.970001,137.970001,168540000
1981-01-06,137.970001,140.320007,131.710007,133.520004,133.520004,314590000
1981-01-13,133.520004,135.910004,131.690002,134.369995,134.369995,201650000
1981-01-20,134.369995,135.300003,128.570007,129.839996,129.839996,193420000
1981-01-27,129.839996,132.410004,125.820000,126.910004,126.910004,202350000
1981-02-03,126.910004,131.809998,125.889999,129.270004,129.270004,220940000
1981-02-10,129.270004,130.190002,126.040001,126.980003,126.980003,146650000
1981-02-17,126.980003,129.250000,124.660004,127.349998,127.349998,201470000
1981-02-24,127.349998,132.960007,125.769997,132.009995,132.009995,250890000
1981-03-03,132.009995,132.720001,128.559998,131.119995,131.119995,231490000
1981-03-10,131.119995,135.529999,128.720001,134.679993,134.679993,276870000
1981-03-17,134.679993,136.500000,132.369995,135.690002,135.690002,303960000
1981-03-24,135.690002,138.380005,133.509995,134.279999,134.279999,263520000
1981-03-31,134.679993,137.720001,132.910004,133.929993,133.929993,250300000
1981-04-07,133.929993,136.229996,132.240005,133.149994,133.149994,260050000
1981-04-14,133.149994,136.250000,131.580002,135.449997,135.449997,208360000
1981-04-21,135.449997,136.559998,132.720001,135.479996,135.479996,296220000
1981-04-28,135.479996,136.089996,129.610001,130.669998,130.669998,248310000
1981-05-05,130.669998,132.690002,128.929993,129.710007,129.710007,218190000
1981-05-12,129.710007,133.649994,128.779999,132.539993,132.539993,213760000
1981-05-19,132.539993,133.220001,130.419998,131.330002,131.330002,172120000
1981-05-26,131.330002,134.919998,130.639999,132.410004,132.410004,274740000
1981-06-02,132.410004,133.679993,128.770004,132.240005,132.240005,246330000
1981-06-09,132.240005,135.669998,130.940002,133.610001,133.610001,281470000
1981-06-16,133.610001,134.000000,130.490005,131.949997,131.949997,249870000
1981-06-23,131.949997,134.300003,131.160004,131.889999,131.889999,219580000
1981-06-30,131.889999,132.669998,126.440002,127.370003,127.370003,180320000
1981-07-07,127.370003,130.820007,126.389999,129.639999,129.639999,223120000
1981-07-14,129.639999,131.600006,127.980003,128.720001,128.720001,216210000
1981-07-21,128.720001,130.610001,125.959999,129.899994,129.899994,215060000
1981-07-28,129.899994,131.779999,128.279999,130.479996,130.479996,200460000
1981-08-04,130.479996,134.039993,129.429993,132.539993,132.539993,222560000
1981-08-11,132.539993,135.179993,130.750000,131.220001,131.220001,232130000
1981-08-18,131.220001,131.740005,125.019997,125.500000,125.500000,209350000
1981-08-25,125.500000,126.169998,122.290001,122.790001,122.790001,216860000
1981-09-01,122.790001,124.580002,119.239998,120.070000,120.070000,167170000
1981-09-08,120.070000,122.180000,116.849998,120.660004,120.660004,214890000
1981-09-15,120.660004,121.769997,115.040001,117.239998,117.239998,222460000
1981-09-22,117.239998,118.190002,110.190002,115.529999,115.529999,264120000
1981-09-29,115.529999,121.540001,114.599998,119.510002,119.510002,237930000
1981-10-06,119.510002,123.279999,118.080002,121.209999,121.209999,222670000
1981-10-13,121.209999,122.370003,117.580002,118.980003,118.980003,205840000
1981-10-20,118.980003,121.940002,116.809998,118.160004,118.160004,220850000
1981-10-27,118.160004,125.139999,117.800003,124.199997,124.199997,265870000
1981-11-03,124.199997,126.000000,121.589996,123.290001,123.290001,250510000
1981-11-10,123.290001,124.709999,119.129997,120.239998,120.239998,240870000
1981-11-17,120.239998,123.089996,119.419998,121.599998,121.599998,239320000
1981-11-24,121.599998,126.970001,121.220001,126.349998,126.349998,192120000
1981-12-01,126.349998,127.320000,123.629997,125.190002,125.190002,243020000
1981-12-08,125.190002,126.540001,122.169998,122.779999,122.779999,227560000
1981-12-15,122.779999,124.870003,121.730003,123.339996,123.339996,226360000
1981-12-22,123.339996,124.169998,121.570000,122.269997,122.269997,143490000
1981-12-29,122.269997,123.720001,121.040001,122.739998,122.739998,155800000
1982-01-05,122.610001,122.610001,116.470001,116.779999,116.779999,236380000
1982-01-12,116.779999,117.690002,114.070000,117.220001,117.220001,230100000
1982-01-19,117.220001,118.150002,113.629997,115.410004,115.410004,230080000
1982-01-26,115.410004,121.379997,114.379997,117.779999,117.779999,282740000
1982-02-02,117.779999,119.150002,114.199997,114.629997,114.629997,249730000
1982-02-09,114.629997,115.620003,112.820000,114.379997,114.379997,184840000
1982-02-16,114.379997,115.089996,111.199997,111.589996,111.589996,267000000
1982-02-23,111.589996,114.860001,110.029999,113.309998,113.309998,275910000
1982-03-02,113.309998,114.800003,107.029999,107.339996,107.339996,343140000
1982-03-09,107.339996,110.980003,104.459999,109.449997,109.449997,281430000
1982-03-16,109.449997,113.349998,108.110001,112.769997,112.769997,255930000
1982-03-23,112.769997,114.510002,110.900002,112.300003,112.300003,247980000
1982-03-30,112.300003,115.900002,111.300003,114.730003,114.730003,251000000
1982-04-06,114.730003,117.019997,113.699997,116.000000,116.000000,203040000
1982-04-13,116.000000,118.160004,114.800003,116.699997,116.699997,253870000
1982-04-20,115.800003,119.330002,114.830002,119.260002,119.260002,309240000
1982-04-27,119.070000,119.260002,115.910004,116.820000,116.820000,253030000
1982-05-04,117.410004,119.889999,116.849998,118.379997,118.379997,298550000
1982-05-11,118.540001,119.919998,116.660004,116.709999,116.709999,267620000
1982-05-18,116.349998,116.699997,114.239998,114.790001,114.790001,229910000
1982-05-25,115.500000,115.510002,111.660004,111.879997,111.879997,183890000
1982-06-01,111.970001,112.480003,109.419998,110.120003,110.120003,228060000
1982-06-08,110.330002,111.480003,108.529999,109.959999,109.959999,262250000
1982-06-15,109.629997,110.129997,107.010002,107.199997,107.199997,254650000
